V:
0.0171571,0.0264815,0.0158311,-0.0024908,-0.000792687,0.0183368,-0.0117097,-0.0175666,-0.00341429,0.00304232,
0.0141409,0.0151645,0.00810783,-0.00472246,-0.00228103,0.0166977,-0.0231919,0.0206054,0.0201494,-0.0136637,
0.0125753,0.0101968,-0.00563278,0.0185835,0.00407012,0.00253174,0.0110879,0.0142266,0.0110682,0.0131194,
0.0300932,-0.0151227,-0.00595815,-0.0363694,-0.0157733,0.053408,0.0122212,0.0103237,0.0266304,-0.0138713,
0.0212192,0.0116612,0.0176559,-0.000762905,-0.00793039,0.0212283,-0.0261384,-0.00939518,-0.0251422,-0.0051751,
0.0565808,-0.112307,0.00853016,0.00531037,-0.0311068,0.0516843,-0.050832,0.0184993,-0.00927747,-0.0144487,
0.0281467,0.0367002,0.0256721,0.0245561,0.0396,0.0215275,-0.00886279,0.0211281,0.031277,0.00900132,
0.0317076,0.0295768,-0.00171916,0.00221702,0.00907599,0.0325901,0.0148854,0.00856931,-0.0234992,-0.00058343,
0.0319535,0.0313798,0.0147258,-0.0252319,-0.0324592,0.0181214,-0.00473088,0.0206298,0.0304603,-0.0339107,
0.00984292,0.0157131,0.0133143,-0.00447113,-0.00511009,0.00732186,-0.0128141,0.000644633,0.00556015,0.00395308,
0.032727,-0.00338401,0.0267714,-0.0188129,0.0100342,0.0315211,0.011,-0.00251018,-0.0357583,-0.0112709,
0.0585663,-0.0639883,0.00885434,-0.00881224,-0.0319606,-0.0240429,-0.0215102,-0.0153132,-0.0223133,0.00538374,
0.0202795,0.0171199,0.0246797,0.00688682,0.000581623,0.0156849,-0.00888487,-0.017414,0.00203799,-0.0445564,
0.0275493,0.0371102,0.0369698,-0.0129925,0.00322705,0.0185763,-0.0287862,0.00682158,0.0248106,-0.0140161,
0.020798,0.0167116,0.0232925,-0.0176908,-0.0299997,-0.0112804,-0.00768421,-0.0198831,-0.00464916,-0.00902387,
0.0300593,0.00697665,0.00763148,-0.022694,-0.0155877,0.0161125,0.00122445,0.0364861,0.0094961,0.0067783,
0.0221454,0.00834511,0.0125581,-0.00143532,-0.0032487,0.0169922,-0.00985535,-0.0114806,-0.0020763,-0.000883997,
0.0296687,0.0313391,-0.0148101,0.00855947,0.0401426,-0.000888,-0.00153303,0.0103063,-0.0290166,0.0318518,
0.0176304,0.0266241,0.0300393,0.0055212,0.00442079,-0.00987212,0.0396502,-0.0353341,0.00298665,-0.00808951,
0.0334946,-0.000832104,0.010179,0.00466812,-0.0114588,-0.00646644,0.00284699,0.00914364,-0.0245271,-0.0136026,
0.0285797,-0.00125999,0.00693078,0.00561251,0.0658582,0.00640217,0.0179169,-0.0530538,0.0295744,-0.00858062,
0.0136873,0.0126064,0.0143405,-0.0232805,-0.00203368,-0.00650078,-0.0104736,-0.0187022,0.00427952,-0.0126031,
0.0138426,-0.00342586,-0.00351029,0.0113075,0.0328046,0.0211691,-0.00491174,0.00354719,-0.00896211,-0.00718056,
0.0380389,0.0282006,0.0111529,-0.0859037,-0.0133467,-0.0430622,0.0751799,0.00545105,-0.0204273,0.0375603,
0.0188901,0.0105775,-0.00158601,0.00737562,0.0169335,0.000692276,-0.00447196,0.0213732,0.0206192,0.0256987,
0.0205631,0.00547633,-0.00494828,0.0292067,0.0140848,0.029772,0.0053018,0.00652941,0.00642134,0.0313669,
0.0186183,0.0196484,0.0290165,0.0779604,0.0790801,-0.0599407,0.0743992,-0.156356,0.167688,-0.130579,
0.0182723,0.0294497,-0.0080092,0.0248128,0.0372793,0.0127309,0.0320689,-0.0156147,0.0208446,0.0461953,
0.0249003,0.0311652,-0.00751709,-0.0347316,-0.0511649,-0.00193004,-0.0172036,-0.0292626,0.00144838,-0.0306155,
0.0355571,0.021189,0.0062139,0.0176878,0.0117521,-0.0109796,0.00724245,0.0276754,0.0046757,0.0178295,
0.0422667,-0.0226312,0.0155398,0.00881626,0.0156664,0.0117338,-0.00986726,0.0421708,-0.0129847,-0.00486382,
0.00913594,0.0252218,0.0190295,-0.00249908,-0.0092013,0.0087527,-0.0144234,-0.00200812,0.00618513,-0.00335179,
0.00954156,0.0231819,0.0213122,0.00777646,-0.000483421,0.000372921,-0.0288488,0.00139046,-0.00857062,0.000323775,
0.0010394,0.00654289,0.00100582,0.00728375,0.0196252,0.0155276,-0.01137,-0.00093392,-0.00257618,-0.000152688,
0.0313826,0.0322254,0.0298929,-0.00953394,0.00127235,-0.0245843,0.0275258,-0.00340067,0.00314743,-0.0113735,
0.0922027,-0.162703,-0.0049693,0.0525949,-0.0393295,0.0445861,-0.0508552,0.0508618,-0.10802,-0.00523306,
0.0362335,-0.0153209,0.00247012,0.000315194,0.000542938,-0.00518573,-0.0604591,-0.0910358,0.0494657,0.0355123,
0.0113077,0.0207682,0.010597,-0.0149445,0.0172667,0.0196344,0.00921639,0.0117552,-0.00701699,0.00985362,
0.0170325,0.024384,-0.000678335,0.0208119,0.0100396,0.0234713,-0.00568004,-0.00486146,0.0107999,0.00792249,
0.0182919,0.00730574,-0.010316,0.00588489,0.0211163,0.0174859,0.00869551,0.00533785,-0.0101565,0.0183106,
0.0106824,0.0116854,0.00196257,0.0055339,0.00575824,-0.0214812,0.00475832,-0.0122536,-0.0135528,-0.000956368,
0.024224,0.0233893,-0.00084115,0.0141991,0.0357922,0.0574781,0.00482798,0.0432994,-0.0274547,-0.00249039,
0.0142956,0.0223764,-0.000173764,0.000240218,0.00922156,0.0193737,-0.0174282,0.0316404,0.0214263,0.00567559,
0.0378814,0.0389735,0.0149148,-0.23296,-0.0828277,0.0332026,0.21714,-0.0484159,0.0241858,0.10141,
0.00765862,0.0150913,0.00982319,0.003134,-0.00278044,0.00451971,-0.0106534,0.011796,0.0075108,0.0104673,
0.0104921,0.0169616,0.0121411,0.0166386,-0.000970639,0.0131218,0.00731886,0.0179554,0.0119036,0.0181939,
0.0235456,0.00853792,0.00672273,-0.00814429,-0.0105974,-0.0234841,-0.0167059,-0.0236367,-0.0181287,-0.00157448,
0.00837074,0.0294693,-0.0010016,0.033654,0.0332832,0.00240722,-0.0165205,0.00899434,0.00717573,0.014873,
0.0105366,0.00694461,0.0187358,0.0126656,0.0219156,0.00482603,0.0103128,-0.00452449,0.0196354,0.00314981,
0.00672237,0.00870117,-0.00151478,0.012066,0.00739687,0.0255603,0.0157089,-0.00412848,0.00318129,0.0112975,
0.0223771,0.0260544,0.0159264,-0.0270888,0.0430212,0.00199296,-0.0196759,-0.0224655,-0.0161907,0.0421508,
0.0298263,0.0369517,-0.00476464,0.0071899,-0.0122435,0.00705102,0.00517684,0.0351922,0.00522945,-0.0114634,
0.0234371,0.0230213,-0.00201632,-0.0389231,-0.00822444,0.0219683,-0.0215626,0.0376373,-0.0159519,0.00524092,
0.020248,0.0245238,-0.0413641,-0.0781179,0.175875,0.051986,-0.0408073,0.0247133,0.0239822,-0.0121559,
0.013614,0.0139613,0.00641814,-0.0206219,-0.0119876,-0.0218659,-0.0129741,0.00696555,0.00164156,-0.0112927,
0.0126774,-0.00394493,-0.00610994,-0.000379347,0.00968113,-0.0110686,-0.00665102,0.0097536,-0.0312106,0.0153984,
0.0285561,0.0443094,-0.00840525,0.0555894,0.0493204,0.032936,-0.00373084,-0.0523071,0.0428337,0.0463316,
0.0276861,0.00888992,0.00311432,-0.0291102,-0.000115084,-0.0586059,0.00451522,-0.0149114,-0.0523322,-0.00477714,
0.0243229,0.00214494,0.00400649,-0.00677599,0.0241557,0.0989533,0.0236823,-0.0150605,0.0301635,-0.0111318,
0.0273021,-0.00642306,-0.00993436,0.014015,0.0551076,-0.0181258,0.0115265,-0.0150588,0.0363888,0.000494001,
0.0359399,0.0152291,-0.00604174,0.0429695,0.0179862,0.00993385,0.0274397,0.015494,-0.0219956,0.0227097,
0.0455968,-0.0279427,-0.023635,0.0437169,0.035068,0.0194915,-0.000227046,0.00492763,0.00881813,-0.0137406,
0.0438693,0.0560867,0.0278134,0.0312657,0.0241827,-0.0225661,-0.0512181,0.00538497,-0.00496843,0.0175474,
0.0119206,0.0164648,0.00535122,0.0123383,0.00797442,0.00643325,0.0291689,-0.0105743,0.0189859,0.0231249,
0.0221507,0.0286225,-0.00478389,0.00618187,-0.00228552,0.0184447,0.0332033,-0.00994743,-0.0207493,0.0258543,
0.029277,0.0329615,0.013083,0.01368,-0.000633453,0.0385528,0.00852621,-0.0159986,0.0202158,0.0150526,
0.0224466,0.0196298,0.0103936,-0.0152566,-0.00126112,0.0208184,-0.0107216,-0.0141299,-0.00386299,-0.00951753,
0.0288594,0.0193967,0.0229983,-0.00669916,-0.0265618,0.0109706,-0.00773748,-0.0210394,-0.0335927,-0.010522,
0.0280395,0.00709,0.0123663,0.0163715,-0.00371825,0.00481781,-0.0121619,0.00939892,-0.00582814,0.0168149,
0.02198,0.0202981,0.00786917,0.0074683,0.00443856,0.00858372,-0.0119875,0.00157933,0.0329491,0.0015991,
0.0191167,0.0181414,0.0102945,0.00877938,-0.0100039,0.00390341,-0.0258241,0.0302669,-0.010543,-0.00227009,
0.0428706,0.0344251,-0.130011,-0.00741612,-0.0598583,-0.0105638,-0.048274,-0.0282214,-0.0139391,-0.00229672,
0.034447,-0.00153238,-0.0308317,-0.00695461,-0.0094733,-0.0668003,0.106395,0.0122813,-0.033205,0.020785,
0.0373349,-0.0378727,-0.0450174,0.0582605,0.0258221,0.0150514,0.00401444,0.0567573,0.0587366,-0.0276874,
0.0618927,-0.0700276,-0.0112406,-0.0144925,-0.00146403,0.0264789,0.0332105,-0.023191,0.0187617,-0.0226149,
0.0281247,0.0361488,0.0449023,-0.0155146,-0.0143071,0.0379797,-0.0255683,-0.0230884,0.0277485,-0.0155926,
0.0470002,-0.100098,-0.0383391,0.069298,0.101804,-0.0118309,-0.0479198,0.0394721,-0.0838025,-0.27147,
0.031971,0.0304611,0.0141392,-0.012069,0.00286139,0.0215773,0.00828502,-0.00463939,-0.0315622,-0.0135189,
0.0573339,-0.0623953,0.0140645,-0.0333536,0.0155052,-0.0143534,0.0126526,-0.0245116,-0.0240524,0.00894361,
0.0300283,0.0161259,0.00344666,0.0161222,0.0192338,-0.0164754,0.0166274,0.0251668,-0.00370532,-0.0109873,
0.0483565,-0.104127,0.000682019,-0.00527964,-0.0142241,0.0347398,-0.0193968,0.0424327,0.0968867,0.00607192,
0.0300909,0.0171199,0.0066441,0.00967804,-0.0136905,-0.00463744,-0.00444134,-0.00323235,-0.00794713,0.0230373,
0.0192169,0.0194104,0.00798737,0.0275529,0.0449716,0.0134663,-0.0141329,0.0330507,-0.0234467,0.00115603,
0.0248212,0.00932705,0.0162053,-0.00342348,-0.0143746,0.00279849,-0.00292569,-0.0386453,-0.0106641,-0.012379,
0.0326598,0.0354156,-0.000167161,-0.0300341,-0.0510604,0.000619734,-0.0191329,-0.0278001,0.0112155,-0.0247139,
0.020987,0.00844686,-0.00392161,0.00055945,-0.0233237,-0.00125427,-0.0178991,-0.0177907,-0.0317637,-0.0152129,
0.0534187,-0.0574904,0.0161702,-0.00514634,0.00828125,0.010443,-0.0542495,0.0142201,-0.0574883,-0.0297191,
0.0347937,0.0355618,0.0396555,-0.0189165,-0.0180362,0.000488372,-0.0243526,-0.0165907,-0.00281113,-0.00501364,
0.028641,0.0198609,0.0330029,0.002583,-0.0266055,-0.00191822,-0.0955375,-0.0249617,-0.00455769,0.00960674,
0.0251999,0.011778,-0.0152747,-0.00663456,0.0468279,-0.0303629,-0.00575237,-0.0105409,0.00933249,-0.00470193,
0.0323888,0.010314,-0.0132909,0.0425078,0.0576429,-0.0209616,0.0143934,0.000671036,-0.0271303,-0.0287015,
0.0234787,0.0243006,-0.0396372,-0.0107534,-0.0442568,0.0155918,-0.00861521,-0.00731736,0.00813828,-0.0190959,
0.0242529,0.0108349,-0.0172363,-0.00403132,-0.00682978,-0.0131658,-0.00369948,0.0188805,-0.00749876,-0.0019259,
0.0245794,0.0379774,0.0303451,0.00149664,-0.00430876,0.0177229,-0.0326384,0.00408998,0.00358826,-0.0146134,
0.0311314,0.0176721,0.00747511,-0.0186399,0.0280319,0.0258934,-0.00528667,0.0117661,-0.0176112,-0.0146181,
0.0258605,-0.00501749,0.00887695,0.00265194,-0.000313162,0.0297183,-0.0393843,-0.0228579,0.0470046,-0.00485012,
0.0383459,0.00792644,-0.0244383,0.00602839,0.0625776,0.0238229,0.0109364,-0.00274498,-0.002244,0.0348481,
0.0321379,0.0329111,0.0421812,-0.0282629,-0.0109143,0.0046316,0.00442936,-0.0056226,-0.00742888,-0.0141505,
0.0242561,0.0316279,0.0370127,-0.00963944,-0.00138996,-0.00730646,-0.0114802,-0.0239948,0.0164196,-0.0120784,
0.0289847,0.0331654,-0.0761635,-0.0140667,-0.0477201,0.0065079,-0.00831263,0.00950894,0.0337051,0.00712999,
0.0383157,0.019256,-0.0778514,0.00139152,0.0173148,-0.092942,0.0261975,-0.000746337,0.0595301,0.0140014,
0.0188366,0.0140689,0.0159875,-0.00482074,0.0102301,-0.00211785,0.00969867,0.000445616,-0.00293648,0.0179474,
0.013801,0.0399765,-0.0320717,-0.0122363,0.0180208,-0.014291,0.00473151,-0.00642915,0.0517915,0.0550383,
0.0256394,0.0191675,0.00847511,0.00669733,0.0155538,-0.0182337,-0.00340283,0.00218545,0.0137677,0.0325367,
0.00867311,0.00524814,0.01263,0.00101451,0.00142779,0.0277543,-0.0241638,0.00113612,0.0147509,0.00845942,
0.0349776,0.00932055,-0.0129694,-0.00769192,0.0146393,-0.0283314,-0.0202449,-0.014808,-0.0445461,-0.0140118,
0.0343529,0.0188529,-0.0132741,-0.0431444,-0.00956085,-0.0567383,-0.0128938,-0.0176519,0.0485486,-0.0340783,
0.0449741,-0.0455365,-0.00770263,0.00260819,0.0251853,-0.0523912,-0.0195532,-0.0393593,-0.034076,-0.0199132,
0.0482979,-0.0530609,-0.0304287,-0.0230695,-0.0119289,-0.0300892,0.120668,0.033938,0.0582447,0.00172355,
0.0351732,-0.0145869,-0.00294088,0.00523571,0.0131182,-0.031498,0.0382205,-0.0094184,-0.0765087,0.0313032,
0.0377957,0.0076381,-0.0217279,0.0554182,-0.0110277,0.0772547,-0.0277398,-0.0197269,-0.0256433,-0.0277593,
0.0795856,-0.0478293,0.00814769,-0.0159635,0.0236326,-0.0215527,0.0722335,0.0794419,0.080937,-0.0249599,
0.024412,-0.0147833,0.0366615,-0.0446481,0.0710221,-0.0626053,-0.0416598,0.0632062,-0.0259223,0.00287534,
0.0444803,-0.026408,-0.010466,-0.0355525,-0.0166266,0.0172775,-0.00176899,0.019166,-0.0420907,0.0151268,
0.0483745,-0.0533276,-0.0394143,-0.148245,0.224258,-0.025043,-0.0925129,-0.0501033,0.0188278,-0.0362376,
0.022865,0.0203383,0.00495083,-0.0134981,0.0509225,-0.106551,-0.0130869,0.000441487,0.0652718,-0.0344422,
0.00488003,-0.00116285,0.00998698,0.00467812,0.00876197,0.0060276,0.00100171,0.0132214,0.00671944,-0.00143926,
0.000476229,0.00325754,0.00318658,0.00553198,0.00284717,0.00449152,0.00135182,0.00307581,0.00400624,0.00521951,
0.0225613,0.0111402,-0.00366407,-0.0241338,-0.0112567,0.000664413,-0.000698185,-0.0154357,0.0117237,-0.0219292,
0.0235014,0.0158764,-0.0298955,0.00436269,0.0203704,0.0177475,0.0161715,0.0396399,-0.02579,0.00692248,
0.0552518,0.0324535,0.0326286,-0.0418299,-0.0460184,-0.00241706,0.0308054,-0.00946231,0.00520507,0.0109385,
0.0177042,0.006674,0.0117047,0.00845918,0.0190112,0.0176092,0.00289358,0.00246609,0.0187855,0.00190798,
0.0178705,0.0122285,0.00607552,5.73228e-005,-0.0116017,0.00289159,-0.00221623,-0.005323,-0.00358331,-0.0060723,
0.0229697,0.0244471,0.000212216,0.0166,0.00820473,0.00215023,-0.0383381,0.0161017,0.014026,-0.0210155,
0.0193171,0.023278,0.0174487,0.00273345,0.0119577,-0.00487837,-0.0267262,-0.00796042,0.00308642,-0.000498193,
0.0282761,0.0188478,0.0114911,0.0516898,-0.0267662,-0.00440336,-0.0154151,-0.0157119,0.0135119,-0.00642731,
0.0270581,0.0350335,0.0113921,0.0096345,0.0245327,-0.0282947,-0.0143729,0.0291755,0.00303805,0.0131298,
0.0147748,0.00119864,0.000304076,-0.00459051,0.0163321,0.0156152,-0.00398801,0.00124453,0.0130558,-0.00137988,
0.018105,0.0247083,0.0248302,0.00863084,0.0184286,0.0281121,-0.0152603,0.0346943,0.0191233,0.0251696,
0.0161098,0.0131808,0.0185126,-0.000317859,0.00886074,0.00559806,-0.00211611,-0.000402372,0.00222178,-0.00323204,
0.036063,0.00742794,0.0028135,0.0414629,0.0143324,0.0130205,0.0141283,-0.0161971,-0.118071,-0.0570108,
0.00590734,0.0133595,0.00159725,-0.0018443,0.0100783,-0.00268193,-0.000480388,-0.000855712,0.0195979,0.00796956,
0.0170286,0.0131642,0.00699441,0.0234061,0.0181925,-0.0193486,0.0271273,-0.00729897,-0.0169882,0.0310356,
0.00711352,0.00988419,0.0110689,0.00321161,-0.00320599,0.0080736,-0.0210782,-0.00381928,-0.00407833,0.00456176,
0.0434895,-0.0200836,-0.0261314,0.0101462,0.0196996,-0.0198815,0.048699,0.0128461,0.0952641,0.0636937,
0.0371507,0.0106521,0.0124371,0.0323613,-0.0099344,-0.0190274,-0.0163624,-0.0192821,-0.0191461,0.0177061,
0.0374382,0.0280049,-0.0298926,0.00184285,0.0434886,0.0579532,-0.0041973,0.0659782,-0.00280012,-0.00743954,
0.0418781,-0.00311054,-0.02587,0.0504954,0.0340406,0.0456833,5.77751e-005,-0.012671,0.00232393,0.0627641,
0.0226109,0.00885428,0.0032215,0.00910904,0.0337317,-0.00891575,0.00508608,0.00331487,0.00927594,0.00296015,
0.020537,0.0155178,0.0242042,-0.0041614,0.0133732,-0.039193,-0.020904,0.00283845,-0.0104084,0.00393251,
0.0359603,0.000619498,0.0296651,0.00216133,0.00803571,0.0200337,0.00532377,-0.0142809,-0.0212346,0.0172865,
0.0218567,0.0059089,0.00253146,0.00397394,0.000822247,-0.0299895,-0.0322337,-0.0248862,-0.00268029,0.00729372,
0.0204015,0.0266623,0.0124755,0.0191118,-0.00094628,0.00195459,-0.0125884,-0.0139067,0.00185039,-0.00524394,
0.025735,0.013675,0.00344682,0.0167533,0.0286562,-0.0193111,-0.0245462,-0.0346196,0.0540015,0.0218348,
0.00524678,0.00351289,0.00394755,0.00831661,0.0068261,-0.000343943,-0.000932753,0.00112911,-0.00160677,0.00971712,
0.00448037,0.0131012,-0.000301476,0.0119172,0.0183631,-0.00353366,0.0156388,0.0101998,0.00744396,0.00231712,
0.0317445,0.0179953,-0.0057011,-0.00811707,-0.0134659,0.0163557,0.00765338,-0.0172916,-0.0449738,0.00449007,
0.0297532,0.028192,0.02016,-0.0020625,0.0310529,-0.0135054,0.0426821,0.0147288,-0.0292836,-0.0266161,
0.0188569,-0.00303825,0.0304292,-0.0106754,0.00779222,-0.0233151,0.00752772,-0.00978994,0.0238247,-0.019668,
0.0284625,0.00818901,0.0164932,-0.0213062,-0.013588,-0.00229924,0.0076247,-0.0332322,0.000488177,-0.00833439,
0.028401,0.0138897,0.0172664,0.0123984,-0.00104784,-0.0124481,-0.00528406,0.00708024,0.0162473,0.00199719,
0.0257803,0.0224841,0.0132234,-0.0123456,-0.011673,0.0202929,-0.0110277,0.00685869,-0.0221321,0.0176049,
0.0197009,-0.00129427,0.0360889,-0.0206124,0.00359916,0.0161493,-0.0106103,-0.0505636,0.067832,-0.0106405,
0.0126314,0.0198014,0.0143566,0.000835757,-0.00610952,0.00318618,-0.011465,0.00393294,-0.0238719,-0.0116111,
0.0281678,0.00922401,0.00112953,0.00200483,-0.0112648,0.0088361,0.0141756,0.031632,-0.000852862,-0.00845071,
0.0199979,0.0324807,0.0133873,-0.0112327,0.0143564,0.0323099,0.00626096,0.0190192,0.00737223,0.0233763,
0.00559083,0.0180011,0.0103563,-0.007936,0.00489793,0.00893578,-0.00747857,-0.0073988,-0.00534714,0.0118551,
0.0265786,0.0178444,0.010533,-0.0107272,-0.019664,0.0124782,0.00672757,-0.000436189,-0.000238044,-0.00989364,
0.0311455,0.0140651,0.0142715,0.0127711,-0.00519063,-0.0352631,-0.00511327,-0.0449135,-0.00171833,0.0185583,
0.0373611,0.0237567,0.0446625,-0.0261626,-0.0253563,0.00547958,-0.0179098,-0.0188426,-0.0351675,-0.0276882,
0.0273093,0.0310448,0.0181212,-0.00790515,-0.0250987,0.000314802,0.0121482,0.00828194,0.00250178,-0.0223908,
0.016187,0.0140003,0.0150313,0.00689991,-0.0217083,0.0104801,-0.0122879,-0.011437,-0.0251942,0.00212204,
0.0322076,0.0364068,0.0448922,-0.0131054,0.00838448,-0.00420255,-0.0149321,-0.00240067,0.00089206,-0.00787499,
0.037558,-0.0344662,0.00858425,-0.00287633,-0.013518,-0.00409159,-0.0239378,-0.0083122,0.00181806,0.0235758,
0.0210932,0.00375087,-0.0347984,-0.0280449,-0.0416203,-0.0478528,0.0985306,0.0212351,-0.00579455,0.0280944,
0.0253612,0.0365738,0.0211036,-0.016036,-0.0172884,0.035047,0.0132636,0.0384696,0.0084439,-0.00575423,
0.0371397,0.0352134,0.0297446,-0.0231956,-0.031976,0.00634853,0.0333804,0.0484944,-0.0095653,-0.028327,
0.0177988,0.020641,0.0187987,-0.000493064,-0.00314054,0.0220853,-0.0289567,-0.00129486,-0.002047,0.00513844,
